# Constructed from biom file
#OTU ID	A_M05_05_F	A_M05_05_S	A_M06_05_F	A_M06_05_S	A_M10_03_S	A_M11_03_F	A_M11_05_F	A_M11_05_S	A_M12_03_F	A_M12_05_F	A_M12_05_S	A_M13_03_F	A_M14_03_S	A_M15_03_S	A_M17_03_S	A_M18_03_F	A_M19_03_F	A_M19_05_F	A_M19_05_S	A_M20_05_F	A_M20_05_S	A_M21_05_F	A_M21_05_S	A_M22_03_F	A_M23_03_S	A_M24_03_S	A_M36_03_S	A_M37_03_F	A_M38_03_F	A_M39_03_F	A_M40_03_S	A_M41_03_S	taxonomy
52b71125bce6721c5c24cb72f461e27d	0.0	0.0	0.0	15.0	1110.0	276.0	3.0	0.0	377.0	0.0	0.0	454.0	664.0	515.0	13.0	43.0	0.0	53.0	111.0	92.0	93.0	37.0	142.0	18.0	0.0	16.0	739.0	181.0	245.0	544.0	775.0	269.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Bacillariophyceae; Naviculales; Naviculaceae; Navicula
5da9a39741119c4c4187d60afd4feac1	0.0	0.0	0.0	0.0	1113.0	213.0	0.0	0.0	255.0	0.0	0.0	446.0	326.0	708.0	0.0	0.0	0.0	30.0	98.0	0.0	0.0	31.0	102.0	0.0	0.0	0.0	1120.0	171.0	163.0	502.0	1210.0	287.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas-lineage_X; Cryothecomonas-lineage_X_sp.
36f28166e6520e171ef92b447f641f48	183.0	31.0	257.0	17.0	91.0	793.0	0.0	0.0	901.0	8.0	0.0	769.0	9.0	27.0	5.0	285.0	60.0	0.0	0.0	5.0	0.0	0.0	0.0	188.0	0.0	9.0	93.0	624.0	816.0	1253.0	85.0	152.0	Eukaryota; TSAR; Stramenopiles; Gyrista
b53bf3a5e7f6d33d9dc545a207b60a95	655.0	524.0	399.0	300.0	30.0	74.0	151.0	145.0	81.0	26.0	28.0	30.0	53.0	19.0	219.0	89.0	248.0	181.0	270.0	515.0	617.0	130.0	473.0	202.0	254.0	252.0	0.0	80.0	113.0	23.0	52.0	288.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
b3f0a36b1c4c31853a0365b5da37fc00	1039.0	436.0	1847.0	387.0	8.0	15.0	107.0	93.0	22.0	295.0	50.0	7.0	17.0	11.0	29.0	147.0	41.0	358.0	115.0	175.0	69.0	534.0	303.0	107.0	33.0	31.0	14.0	0.0	26.0	34.0	12.0	39.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
193e2700cb5052195e46b2494beff9b4	20.0	35.0	45.0	25.0	125.0	108.0	135.0	65.0	115.0	2096.0	492.0	38.0	0.0	25.0	165.0	145.0	41.0	46.0	88.0	0.0	0.0	25.0	70.0	541.0	825.0	225.0	125.0	215.0	0.0	196.0	361.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Oligotrichida_X; Oligotrichida_XX; Oligotrichida_XX_sp.
f70753ad79bea6b140b2812ed1b7f119	0.0	0.0	0.0	0.0	470.0	513.0	0.0	0.0	512.0	0.0	0.0	867.0	624.0	622.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	580.0	209.0	294.0	712.0	514.0	468.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Porosira; Porosira_glacialis
b41cca649f39cf54cbd690e139f555b1	47.0	492.0	117.0	735.0	77.0	20.0	8.0	69.0	36.0	80.0	566.0	31.0	49.0	43.0	723.0	257.0	328.0	0.0	19.0	9.0	56.0	0.0	28.0	284.0	557.0	699.0	72.0	46.0	277.0	49.0	93.0	507.0	Eukaryota; TSAR; Telonemia; Telonemia_X; Telonemia_XX; Telonemia_XXX; Telonemia-Group-1; Telonemia-Group-1_X; Telonemia-Group-1_X_sp.
04317b6fbe2d22451e82e63baed2348c	0.0	0.0	0.0	0.0	55.0	49.0	0.0	0.0	60.0	0.0	0.0	69.0	54.0	103.0	427.0	402.0	490.0	0.0	20.0	0.0	26.0	0.0	13.0	514.0	386.0	345.0	113.0	140.0	552.0	204.0	131.0	2185.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae
0625ac15bc9d44e76eea90c2808c62ad	45.0	78.0	116.0	156.0	110.0	103.0	96.0	315.0	126.0	248.0	156.0	91.0	90.0	87.0	369.0	773.0	544.0	213.0	232.0	36.0	134.0	51.0	269.0	441.0	291.0	230.0	110.0	91.0	102.0	196.0	108.0	280.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Torodiniales; Torodiniaceae; Torodinium
d6926c00406a0b43f1113b510dfaa9a4	29.0	130.0	31.0	91.0	220.0	119.0	0.0	14.0	140.0	0.0	19.0	303.0	273.0	327.0	68.0	27.0	73.0	683.0	1042.0	74.0	137.0	245.0	677.0	68.0	56.0	40.0	398.0	56.0	123.0	186.0	314.0	297.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Chaetocerotales; Chaetocerotaceae; Chaetoceros
9b0f3eecc8fd756ea70facb31adbcb26	35.0	141.0	295.0	150.0	349.0	36.0	91.0	29.0	147.0	118.0	122.0	236.0	62.0	160.0	799.0	64.0	366.0	61.0	188.0	64.0	0.0	0.0	58.0	475.0	336.0	140.0	842.0	245.0	31.0	132.0	388.0	41.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Suessiales; Suessiaceae; Biecheleria
175c25e5bc29860f5ae64c2a90bdce86	0.0	0.0	0.0	0.0	420.0	537.0	0.0	0.0	649.0	0.0	0.0	719.0	481.0	646.0	0.0	0.0	0.0	0.0	13.0	0.0	11.0	5.0	0.0	0.0	0.0	0.0	778.0	219.0	318.0	750.0	413.0	152.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Chaetocerotales; Chaetocerotaceae; Chaetoceros; Chaetoceros_lauderi
91311d03cd3f21b967e20440c27f7d7c	98.0	493.0	269.0	380.0	0.0	0.0	237.0	517.0	71.0	610.0	1225.0	60.0	76.0	42.0	63.0	88.0	176.0	64.0	145.0	0.0	61.0	0.0	344.0	144.0	260.0	228.0	69.0	0.0	134.0	0.0	71.0	151.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
0689d3fd1f6311ba526dd292981c907f	0.0	0.0	0.0	0.0	556.0	258.0	0.0	0.0	345.0	0.0	0.0	437.0	406.0	624.0	185.0	44.0	53.0	0.0	0.0	0.0	49.0	0.0	0.0	51.0	75.0	96.0	682.0	160.0	294.0	519.0	810.0	421.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae
6fbf628ff09e6442091d845c4daa45aa	0.0	0.0	0.0	0.0	0.0	0.0	2533.0	2682.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	668.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Urochordata; Urochordata_X; Appendicularia; Oikopleura; Oikopleura_labradoriensis
6647f10540f27fbb6ee1155daf91baec	26.0	531.0	75.0	422.0	52.0	19.0	29.0	759.0	22.0	64.0	1021.0	23.0	90.0	63.0	214.0	34.0	70.0	35.0	377.0	40.0	524.0	17.0	535.0	78.0	258.0	218.0	116.0	11.0	22.0	26.0	86.0	145.0	Eukaryota; Archaeplastida; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXXX; Picozoa_XXXXX_sp.
8d3e9f111299666a8c05e286d005f75d	514.0	416.0	551.0	462.0	64.0	76.0	0.0	9.0	18.0	0.0	9.0	98.0	55.0	69.0	9.0	117.0	329.0	604.0	698.0	139.0	82.0	277.0	430.0	65.0	27.0	72.0	147.0	0.0	106.0	150.0	120.0	183.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Chaetocerotales; Chaetocerotaceae; Chaetoceros
081d210074afd2374dbd1934eb5e93dc	21.0	77.0	27.0	79.0	592.0	84.0	0.0	23.0	141.0	0.0	16.0	257.0	293.0	463.0	0.0	0.0	0.0	183.0	601.0	52.0	198.0	97.0	596.0	0.0	0.0	0.0	632.0	77.0	59.0	257.0	772.0	292.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas-lineage_X; Cryothecomonas-lineage_X_sp.
e2b90a560a96657be47a9d76255a0e10	0.0	0.0	0.0	0.0	409.0	471.0	0.0	0.0	472.0	0.0	0.0	679.0	579.0	540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	459.0	203.0	286.0	615.0	495.0	424.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Porosira; Porosira_glacialis
f504fa3c1ef9b3a46884c81b13cd4a7c	49.0	891.0	101.0	1068.0	39.0	0.0	0.0	49.0	8.0	38.0	406.0	4.0	47.0	28.0	702.0	57.0	242.0	4.0	20.0	0.0	21.0	0.0	34.0	190.0	693.0	684.0	40.0	0.0	13.0	10.0	70.0	118.0	Eukaryota; TSAR; Telonemia; Telonemia_X; Telonemia_XX; Telonemia_XXX; Telonemia-Group-2; Telonemia-Group-2_X; Telonemia-Group-2_X_sp.
d7856d853b26b750e3faa193475882f6	0.0	0.0	0.0	0.0	637.0	659.0	0.0	0.0	831.0	0.0	0.0	339.0	588.0	538.0	0.0	0.0	0.0	0.0	22.0	108.0	38.0	0.0	35.0	0.0	0.0	0.0	319.0	60.0	56.0	490.0	520.0	331.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Imbricatea; Thaumatomonadida; Thaumatomonadidae; Reckertia; Reckertia_filosa
587661d4f5ce340f41b5a5f95f16113b	20.0	43.0	26.0	20.0	460.0	520.0	0.0	25.0	607.0	14.0	13.0	881.0	469.0	198.0	0.0	0.0	0.0	125.0	34.0	54.0	26.0	79.0	42.0	0.0	0.0	0.0	296.0	397.0	272.0	467.0	164.0	295.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; Thalassiosira_anguste-lineata
38fcacc7f8833ac58acd8b81cc113c6f	22.0	582.0	36.0	483.0	44.0	12.0	19.0	780.0	16.0	37.0	686.0	13.0	78.0	45.0	192.0	10.0	45.0	15.0	294.0	31.0	966.0	18.0	389.0	48.0	167.0	165.0	55.0	12.0	24.0	12.0	62.0	155.0	Eukaryota; Archaeplastida; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXXX; Picozoa_XXXXX_sp.
01047b33bbcaa45d31329d0bf48a9311	43.0	152.0	48.0	165.0	83.0	0.0	0.0	60.0	9.0	200.0	314.0	0.0	46.0	93.0	923.0	44.0	310.0	47.0	352.0	0.0	32.0	0.0	186.0	219.0	498.0	484.0	197.0	15.0	51.0	61.0	237.0	627.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
8fdb3711c6a97134fd26eeca1d754a85	49.0	379.0	165.0	325.0	17.0	95.0	52.0	569.0	18.0	114.0	409.0	14.0	87.0	22.0	154.0	110.0	251.0	15.0	71.0	25.0	401.0	19.0	202.0	254.0	637.0	628.0	31.0	38.0	83.0	14.0	35.0	206.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-5; Dino-Group-I-Clade-5_X; Dino-Group-I-Clade-5_X_sp.
2128c304d53d21db937581b0e88d770e	0.0	0.0	0.0	11.0	119.0	20.0	111.0	936.0	9.0	119.0	1207.0	0.0	85.0	19.0	621.0	87.0	261.0	0.0	0.0	13.0	81.0	0.0	0.0	201.0	519.0	853.0	36.0	23.0	11.0	12.0	49.0	77.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Syndiniales; Dino-Group-I; Dino-Group-I-Clade-1; Dino-Group-I-Clade-1_X; Dino-Group-I-Clade-1_X_sp.
1a10c84a8cc57941e22378a6d70ceb8a	29.0	89.0	29.0	86.0	148.0	95.0	29.0	86.0	32.0	98.0	528.0	55.0	115.0	131.0	226.0	96.0	105.0	89.0	515.0	51.0	40.0	11.0	220.0	190.0	411.0	187.0	101.0	144.0	0.0	239.0	1127.0	97.0	Eukaryota; TSAR; Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX; Mesodinium; Mesodinium_rubrum
c4102274cc4ed09eaff49dea7da8af5a	104.0	173.0	101.0	117.0	104.0	353.0	16.0	17.0	538.0	21.0	87.0	522.0	151.0	38.0	82.0	471.0	66.0	91.0	27.0	67.0	29.0	48.0	32.0	137.0	74.0	80.0	120.0	433.0	377.0	534.0	77.0	119.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Coscinodiscophyceae; Coscinodiscales; Hemidiscaceae; Actinocyclus
8d9ebcfaa6ec68ada7d0d65c4c09362c	43.0	101.0	85.0	122.0	40.0	1160.0	0.0	0.0	555.0	69.0	63.0	300.0	43.0	24.0	0.0	44.0	129.0	0.0	0.0	282.0	0.0	0.0	19.0	257.0	121.0	293.0	150.0	652.0	202.0	217.0	171.0	55.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
8ead5e1c36bff2dfea86d6ac16582d03	273.0	175.0	108.0	45.0	243.0	37.0	231.0	112.0	33.0	238.0	117.0	145.0	72.0	116.0	351.0	73.0	206.0	98.0	164.0	363.0	201.0	50.0	196.0	249.0	187.0	280.0	228.0	81.0	46.0	40.0	302.0	121.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium; Gyrodinium_dominans
5717b5c3ea007b778bbca721f518b59d	0.0	0.0	0.0	0.0	383.0	455.0	0.0	0.0	422.0	0.0	0.0	695.0	520.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	475.0	174.0	226.0	566.0	419.0	348.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Porosira; Porosira_glacialis
2d391a180a8dde996d210c7c995c8157	0.0	0.0	0.0	0.0	16.0	16.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1577.0	1196.0	80.0	50.0	842.0	1054.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Amphidiniopsidaceae; Islandinium; Islandinium_minutum
caf7f8141383af75404d4ab868612029	0.0	0.0	67.0	0.0	0.0	0.0	2957.0	662.0	0.0	927.0	199.0	0.0	21.0	0.0	240.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Oithona; Oithona_atlantica
7619598e62b89d86139d2032ecdc506f	23.0	138.0	47.0	111.0	71.0	50.0	69.0	466.0	74.0	121.0	804.0	36.0	88.0	59.0	375.0	146.0	182.0	0.0	185.0	23.0	122.0	0.0	273.0	176.0	339.0	402.0	74.0	43.0	47.0	22.0	79.0	228.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Acanthoecidae_Group_G; Calliacantha; Calliacantha_natans
7aed39effa4afa77b3bf4249496b330b	0.0	0.0	0.0	0.0	133.0	218.0	0.0	24.0	473.0	1575.0	57.0	0.0	71.0	56.0	108.0	53.0	0.0	527.0	253.0	0.0	0.0	41.0	35.0	0.0	0.0	78.0	0.0	716.0	0.0	336.0	35.0	42.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Pseudocalanus; Pseudocalanus_elongatus
dfdc27f2c04c8035bce640804442eec4	115.0	1271.0	237.0	1208.0	43.0	7.0	2.0	59.0	16.0	0.0	26.0	11.0	57.0	35.0	166.0	29.0	84.0	10.0	108.0	30.0	238.0	14.0	179.0	71.0	203.0	233.0	64.0	10.0	21.0	15.0	68.0	190.0	Eukaryota; TSAR; Alveolata; Ciliophora; CONThreeP; CONThreeP_X; Discotrichidae; NASSO_1; NASSO_1_sp.
1a6ce9948e7e36b59eb7fecfacc706ba	62.0	21.0	53.0	31.0	26.0	79.0	70.0	90.0	217.0	92.0	39.0	35.0	91.0	11.0	423.0	236.0	519.0	52.0	31.0	139.0	55.0	38.0	97.0	427.0	760.0	479.0	34.0	74.0	73.0	52.0	24.0	168.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
614d120891796223ae562737449be715	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	759.0	418.0	1214.0	1130.0	364.0	187.0	0.0	0.0	0.0	0.0	132.0	0.0	95.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium; Gyrodinium_helveticum
c304bd180fe871ee7dd255fafa0e4681	193.0	155.0	90.0	57.0	0.0	0.0	36.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	48.0	121.0	263.0	633.0	146.0	681.0	217.0	934.0	143.0	214.0	178.0	27.0	0.0	35.0	0.0	42.0	126.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
b0be9d4a0d5f93e8cbdab18f52bcc20d	147.0	22.0	143.0	18.0	0.0	62.0	677.0	26.0	42.0	75.0	0.0	0.0	26.0	0.0	27.0	761.0	315.0	26.0	0.0	1284.0	85.0	58.0	0.0	349.0	113.0	94.0	0.0	124.0	19.0	0.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Strombidiidae; Strombidiidae_X; Strombidiidae_X_sp.
3e5d54af962fad8abd02716c9ad9490e	0.0	81.0	48.0	81.0	51.0	472.0	0.0	36.0	271.0	449.0	552.0	215.0	39.0	25.0	0.0	81.0	76.0	42.0	36.0	0.0	0.0	15.0	102.0	188.0	388.0	237.0	109.0	278.0	250.0	125.0	112.0	43.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
9522b3a7d4ee1e1807ea9f9e2f3b499e	0.0	0.0	0.0	0.0	618.0	165.0	0.0	0.0	430.0	0.0	0.0	462.0	699.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	302.0	62.0	106.0	232.0	454.0	283.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa-lineage_X; Protaspa-lineage_X_sp.
9af3368a7edb5ddda1d0876eeaecfc0d	139.0	69.0	128.0	54.0	76.0	158.0	178.0	130.0	116.0	269.0	168.0	128.0	59.0	67.0	248.0	105.0	121.0	209.0	222.0	84.0	164.0	118.0	207.0	151.0	156.0	141.0	101.0	116.0	0.0	239.0	98.0	113.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
986982c7f2c9caa4a7a386c9fce5ddff	61.0	162.0	77.0	142.0	46.0	26.0	124.0	157.0	86.0	168.0	173.0	38.0	122.0	79.0	217.0	69.0	204.0	36.0	93.0	30.0	155.0	22.0	178.0	182.0	405.0	417.0	81.0	51.0	98.0	55.0	114.0	462.0	Eukaryota; TSAR; Alveolata; Dinoflagellata; Dinophyceae
872a4c7c834d4e8cc9e0dd0934d00b1f	66.0	48.0	79.0	68.0	103.0	135.0	180.0	169.0	91.0	0.0	19.0	297.0	56.0	115.0	191.0	117.0	166.0	79.0	145.0	0.0	0.0	28.0	147.0	246.0	326.0	289.0	102.0	232.0	217.0	94.0	108.0	355.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida-Tintinnina; Tintinnidae; Tintinnidae_X; Tintinnidae_X_sp.
744193ab9651fe13f01534d7274713fe	25.0	67.0	15.0	39.0	424.0	218.0	0.0	0.0	302.0	0.0	20.0	457.0	271.0	223.0	0.0	0.0	0.0	55.0	131.0	12.0	37.0	47.0	110.0	0.0	0.0	0.0	404.0	128.0	208.0	359.0	302.0	315.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Thalassiosira
de7b38aa36bd80556375b66c00ede5ae	1997.0	16.0	0.0	0.0	0.0	27.0	74.0	192.0	0.0	185.0	29.0	0.0	9.0	0.0	7.0	7.0	0.0	135.0	74.0	91.0	32.0	497.0	506.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Ctenophora_XXX; Ctenophora_XXX_sp.
81de6917daec9498720d79611e6704a5	75.0	917.0	204.0	782.0	31.0	0.0	0.0	174.0	0.0	22.0	410.0	0.0	75.0	58.0	62.0	11.0	21.0	31.0	215.0	0.0	242.0	24.0	319.0	22.0	58.0	58.0	61.0	0.0	0.0	0.0	77.0	84.0	Eukaryota; Obazoa; Opisthokonta; Choanoflagellata; Choanoflagellatea; Acanthoecida; Stephanoecidae; Bicosta; Bicosta_minor
46d755b8cfd1abf8dc3623193c9c8649	0.0	41.0	0.0	26.0	33.0	0.0	26.0	374.0	0.0	99.0	1530.0	10.0	32.0	20.0	366.0	30.0	104.0	28.0	26.0	0.0	6.0	0.0	0.0	102.0	482.0	413.0	41.0	8.0	14.0	7.0	67.0	81.0	Eukaryota; Archaeplastida; Chlorophyta; Chlorophyta_X; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas; Micromonas_commoda_A2
4c52a519e26d7242d8cc417ff4fd5d13	0.0	4.0	0.0	0.0	39.0	19.0	34.0	9.0	0.0	226.0	323.0	23.0	0.0	32.0	127.0	196.0	185.0	7.0	35.0	0.0	0.0	0.0	0.0	404.0	1508.0	405.0	21.0	30.0	0.0	105.0	206.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida
307ad157fd894e9f124cae33550b61e1	0.0	31.0	0.0	48.0	0.0	0.0	0.0	22.0	0.0	0.0	29.0	0.0	0.0	0.0	1031.0	109.0	467.0	0.0	0.0	0.0	0.0	0.0	0.0	397.0	772.0	947.0	0.0	0.0	0.0	0.0	24.0	42.0	Eukaryota; Haptista; Haptophyta; Haptophyta_X; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis_antarctica
9189ad4d446713c24f883415d72273cf	20.0	0.0	20.0	0.0	33.0	67.0	13.0	0.0	65.0	26.0	0.0	56.0	22.0	0.0	129.0	2080.0	274.0	0.0	0.0	14.0	0.0	0.0	0.0	616.0	60.0	70.0	19.0	79.0	105.0	89.0	14.0	39.0	Eukaryota; Haptista; Haptophyta; Haptophyta_X; Prymnesiophyceae; Coccolithales; Coccolithaceae; Coccolithus
63f220aeefcf1f80d363422a6fd590fd	345.0	515.0	230.0	424.0	41.0	49.0	0.0	12.0	66.0	0.0	0.0	122.0	25.0	62.0	15.0	50.0	28.0	237.0	549.0	98.0	46.0	177.0	273.0	49.0	9.0	0.0	74.0	0.0	136.0	74.0	78.0	106.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Chaetocerotales; Chaetocerotaceae; Chaetoceros
d97650e04c6be68157028a147305a423	124.0	28.0	41.0	18.0	29.0	389.0	298.0	59.0	304.0	41.0	0.0	0.0	51.0	0.0	132.0	445.0	525.0	19.0	18.0	95.0	28.0	19.0	49.0	127.0	300.0	182.0	9.0	186.0	153.0	30.0	10.0	176.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Choreotrichida_X; Choreotrichida_XX; Choreotrichida_XX_sp.
b35f49701dc2db879c8d5dcbbb16fa49	0.0	0.0	0.0	0.0	82.0	115.0	0.0	28.0	34.0	444.0	142.0	302.0	42.0	21.0	0.0	54.0	18.0	65.0	43.0	0.0	0.0	0.0	0.0	114.0	32.0	0.0	25.0	1706.0	252.0	230.0	97.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Tontoniidae; Laboea
416ca062a7b4a370b24ae556a2f7aa68	0.0	0.0	0.0	0.0	24.0	914.0	0.0	0.0	918.0	0.0	0.0	1901.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	28.0	0.0	0.0	Eukaryota; TSAR; Alveolata; Ciliophora; Spirotrichea; Oligotrichida; Strombidiidae
850da746b323fd535d1e30a2d81c9db3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	28.0	0.0	0.0	0.0	0.0	167.0	1508.0	16.0	69.0	79.0	1885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; TSAR; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Novel-clade-2; Novel-clade-2_X; Novel-clade-2_X_sp.
3292081f80dc458ad857d5601c851cb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2107.0	0.0	0.0	0.0	1600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Eteone
830b542ef7054680590b94cfce9c5b73	0.0	0.0	0.0	0.0	292.0	360.0	0.0	0.0	351.0	0.0	0.0	606.0	443.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	67.0	196.0	343.0	242.0	185.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Peronosporomycetes; Peronosporomycetes_X
b1752e42a3eae4971238e3661b7282ee	0.0	42.0	0.0	2777.0	0.0	0.0	44.0	133.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Obazoa; Opisthokonta; Metazoa; Ctenophora; Ctenophora_X; Ctenophora_XX; Ctenophora_XXX; Ctenophora_XXX_sp.
8a48b85b998cdc4a92cca223079eb9ec	0.0	0.0	0.0	0.0	272.0	182.0	0.0	0.0	166.0	0.0	0.0	435.0	333.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.0	174.0	234.0	521.0	278.0	452.0	Eukaryota; TSAR; Stramenopiles; Gyrista; Mediophyceae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; Thalassiosira_antarctica
